company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_code,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code,id
/company/3-blokes-studios,3 Blokes Studios,games_video,AUS,,Fortitude Valley QLD,Fortitude Valley QLD,/company/rockyou,RockYou,games_video,USA,CA,SF Bay,Redwood City,6/1/11,2011-06,2011-Q2,2011.0,,USD,29
/company/3001,3001,,USA,VA,Washington DC,Fairfax,/company/northrop-grumman,Northrop Grumman,security,USA,CA,Los Angeles,Los Angeles,9/10/08,2008-09,2008-Q3,2008.0,,USD,30
/company/360-scheduling,360 Scheduling,software,GBR,,Nottingham,Nottingham,/company/ifs,IFS,software,,,unknown,,9/30/10,2010-09,2010-Q3,2010.0,,USD,31
/company/360-vantage,360 Vantage,mobile,USA,AZ,Phoenix,Chandler,/company/ims-health,IMS Health,web,USA,CT,Danbury,Danbury,5/20/13,2013-05,2013-Q2,2013.0,,USD,32
/company/360commerce,360Commerce,,USA,TX,Austin,Austin,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,1/18/06,2006-01,2006-Q1,2006.0,,USD,33
/company/360networks,360networks,public_relations,USA,WA,Seattle,Seattle,/company/zayo-group,Zayo Group,public_relations,USA,CO,Denver,Louisville,10/1/11,2011-10,2011-Q4,2011.0,,USD,34
/company/360networks,360networks,public_relations,USA,WA,Seattle,Seattle,/company/zayo-bandwidth,Zayo Bandwidth,network_hosting,USA,CO,Denver,Louisville,12/2/11,2011-12,2011-Q4,2011.0,,USD,35
/company/380-development,380 Development,,,,unknown,,/company/kb-marine-holdings,KB Marine Holdings,,,,unknown,,11/11/09,2009-11,2009-Q4,2009.0,,USD,36
/company/3com,3Com,web,USA,MA,Boston,Marlborough,/company/hewlett-packard,Hewlett-Packard,web,USA,CA,SF Bay,Palo Alto,11/11/09,2009-11,2009-Q4,2009.0,2700000000.0,USD,37
/company/3d-geo,3D Geo,software,DEU,,Potsdam,Potsdam,/company/autodesk,Autodesk,software,USA,CA,SF Bay,San Rafael,9/9/08,2008-09,2008-Q3,2008.0,,USD,38
/company/3d-markets,3D Markets,software,,,unknown,,/company/pipeline-financial-group,Pipeline Financial Group,enterprise,USA,NY,New York,New York,4/22/09,2009-04,2009-Q2,2009.0,,USD,39
/company/3d3r,3D3R Software Studio,software,USA,CA,SF Bay,Santa Clara,/company/chegg,Chegg,education,USA,CA,SF Bay,Santa Clara,11/14/11,2011-11,2011-Q4,2011.0,,USD,40
/company/3db-research,3dB Research,,CAN,,Victoria,"Victoria, BC",/company/harman-international,Harman International Industries,other,USA,CT,New York,Stamford,2/18/11,2011-02,2011-Q1,2011.0,,USD,41
/company/3done-software,3DOne Software,,,,unknown,,/company/actify,Actify,,USA,CA,SF Bay,San Francisco,7/6/11,2011-07,2011-Q3,2011.0,,USD,42
/company/3dtin,3DTin,,,,unknown,,/company/lagoa,Lagoa,enterprise,CAN,,Montreal,"Montreal, Quebec",9/22/13,2013-09,2013-Q3,2013.0,,USD,43
/company/3e-company,3E Company,cleantech,USA,CA,San Diego,Carlsbad,/company/verisk-analytics,Verisk Analytics,public_relations,USA,NJ,New York,Jersey City,12/7/10,2010-12,2010-Q4,2010.0,110000000.0,USD,44
/company/3leaf,3Leaf,network_hosting,USA,CA,SF Bay,Santa Clara,/company/huawei,Huawei Technologies,network_hosting,CHN,,Shenzhen,Shenzhen,2/19/11,2011-02,2011-Q1,2011.0,,USD,45
/company/3lm,3LM,mobile,,,unknown,,/company/motorola-mobility,Motorola Mobility,mobile,USA,,United States - Other,,2/14/11,2011-02,2011-Q1,2011.0,,USD,46
/company/3par,3PAR,software,USA,CA,SF Bay,Fremont,/company/hewlett-packard,Hewlett-Packard,web,USA,CA,SF Bay,Palo Alto,9/2/10,2010-09,2010-Q3,2010.0,2350000000.0,USD,47
/company/3pd-inc,"3PD, Inc.",other,USA,GA,Atlanta,Marietta,/company/xpo-logistics,XPO Logistics,ecommerce,USA,CT,New York,Greenwich,8/16/13,2013-08,2013-Q3,2013.0,365000000.0,USD,48
/company/3ple-media,3ple-Media,,NLD,,Schiphol-Rijk,Schiphol-Rijk,/company/newnet-communication-technologies,NewNet Communication Technologies,public_relations,USA,IL,Chicago,Arlington Heights,10/19/10,2010-10,2010-Q4,2010.0,,USD,49
/company/3rd-power,3rd Power,web,,,unknown,,/company/webmediabrands,WebMediaBrands,web,USA,NY,New York,New York,1/3/10,2010-01,2010-Q1,2010.0,,USD,50
/company/3rdwhale,3rdWhale,mobile,,,unknown,,/company/gengreen,GenGreen,cleantech,,,unknown,,9/30/09,2009-09,2009-Q3,2009.0,,USD,51
/company/3tera,3Tera,enterprise,USA,CA,Los Angeles,Aliso Viejo,/company/ca,CA Technologies,software,USA,NY,Islandia,Islandia,2/24/10,2010-02,2010-Q1,2010.0,,USD,52
/company/3x-systems,3X Systems,security,USA,OH,Columbus,Columbus,/company/trustyd,Trustyd,,,,unknown,,10/25/12,2012-10,2012-Q4,2012.0,,USD,53
/company/4home,4Home,software,USA,CA,SF Bay,Sunnyvale,/company/motorola-solutions,Motorola Solutions,enterprise,USA,IL,Chicago,Schaumburg,12/1/10,2010-12,2010-Q4,2010.0,,USD,54
/company/4m-wireless,4M Wireless,mobile,GBR,,London,Luton,/company/u-blox-ag,u-blox AG,,,,unknown,,4/24/12,2012-04,2012-Q2,2012.0,9000000.0,USD,55
/company/504investor-com,504investor.com,,,,unknown,,/company/pivx-solutions,PivX Solutions,software,NZL,,New Zealand - Other,,10/25/08,2008-10,2008-Q4,2008.0,,USD,56
/company/55bbs-com,55BBS.com,web,,,unknown,,/company/cnetnetworks,CNET Networks,web,USA,CA,SF Bay,San Francisco,6/18/08,2008-06,2008-Q2,2008.0,,USD,57
/company/56-com,56.com,games_video,CHN,,Guangzhou,Guangzhou,/company/renren-inc,Renren Inc.,web,CHN,,Beijing,Beijing,9/26/11,2011-09,2011-Q3,2011.0,80000000.0,USD,58
/company/5min,5min Media,games_video,USA,NY,New York,NY,/company/aol,AOL,news,USA,NY,New York,New York,9/28/10,2010-09,2010-Q3,2010.0,65000000.0,USD,59
/company/5to1,5to1,advertising,,,unknown,,/company/yahoo,Yahoo!,web,USA,CA,SF Bay,Sunnyvale,5/1/11,2011-05,2011-Q2,2011.0,30000000.0,USD,60
/company/60mo,60mo,software,GBR,,Edinburgh,Edinburgh,/company/freeagent-central,FreeAgent,software,GBR,,Edinburgh,Edinburgh,5/3/12,2012-05,2012-Q2,2012.0,,USD,61
/company/6consulting,6Consulting,consulting,GBR,,London,Elstree,/company/radian6,Salesforce Radian6,web,CAN,,Fredericton,Fredericton,3/11/11,2011-03,2011-Q1,2011.0,,USD,62
/company/6n-silicon,6N Silicon,other,CAN,,Vaughan,"Vaughan, ON",/company/silicor-materials,Silicor Materials,manufacturing,USA,CA,SF Bay,San Jose,2/11/10,2010-02,2010-Q1,2010.0,,USD,63
/company/six-waves,6Waves,games_video,HKG,,Causeway Bay,Causeway Bay,/company/six-waves,6Waves,games_video,HKG,,Causeway Bay,Causeway Bay,7/18/11,2011-07,2011-Q3,2011.0,,USD,64
/company/72-acre-property,72-Acre Property,,,,unknown,,/company/paragon-communications,Paragon Communications,public_relations,USA,MA,Boston,Ashland,8/14/12,2012-08,2012-Q3,2012.0,,USD,65
/company/724-solutions,724 Solutions,,,,unknown,,/company/mobixell,Mobixell Networks,mobile,USA,CA,SF Bay,San Jose,1/22/10,2010-01,2010-Q1,2010.0,,USD,66
/company/798-inc,"798, Inc.",games_video,GBR,,Newcastle,Newcastle - Upon - Tyne,/company/the-fennetic-company,The Fennetic Company,games_video,,,unknown,,8/12/10,2010-08,2010-Q3,2010.0,,GBP,67
/company/7inkjet-com,7inkjet.com,,,,unknown,,/company/lexon-technologies,Lexon Technologies,other,USA,CA,Los Angeles,La Mirada,11/5/09,2009-11,2009-Q4,2009.0,,USD,68
/company/7ticks,7ticks,hardware,USA,IL,Chicago,Chicago,/company/interactive-data,Interactive Data,software,USA,MA,Boston,Bedford,12/14/09,2009-12,2009-Q4,2009.0,,USD,69
/company/80-20,80/20,hardware,USA,NY,New York,New York,/company/square,Square,mobile,USA,CA,SF Bay,San Francisco,10/1/12,2012-10,2012-Q4,2012.0,,USD,70
/company/8x8-inc,8x8 Inc,network_hosting,USA,CA,SF Bay,San Jose,/company/contactual,Contactual,hardware,USA,CA,SF Bay,Redwood City,9/15/11,2011-09,2011-Q3,2011.0,,USD,71
/company/90-degree-software,90 Degree Software,,CAN,,Vancouver,"Vancouver, BC",/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,3/14/08,2008-03,2008-Q1,2008.0,,USD,72
/company/9rules,9Rules,public_relations,,,unknown,,/company/splashpress,Splashpress,advertising,,,unknown,,8/27/09,2009-08,2009-Q3,2009.0,,USD,73
/company/9threads,9Threads,,,,unknown,,/company/stone,Stone,advertising,USA,OH,Cincinnati,Independence,1/1/12,2012-01,2012-Q1,2012.0,,USD,74
/company/last-software,@Last Software,,,,unknown,,/company/google,Google,search,USA,CA,SF Bay,Mountain View,3/14/06,2006-03,2006-Q1,2006.0,,USD,75
/company/a-bit-lucky,A Bit Lucky,games_video,USA,CA,SF Bay,San Mateo,/company/zynga,Zynga,games_video,USA,CA,SF Bay,San Francisco,9/17/12,2012-09,2012-Q3,2012.0,,USD,76
/company/a-life-medical,A-Life Medical,biotech,USA,CA,San Diego,San Diego,/company/ingenix,Ingenix,consulting,USA,MN,Minneapolis,Eden Prairie,9/21/10,2010-09,2010-Q3,2010.0,,USD,77
/company/a-s-a-p-advisor-services,A.S.A.P. Advisor Services,enterprise,,,unknown,,/company/evestment-alliance,eVestment,analytics,USA,GA,Atlanta,Marietta,12/1/11,2011-12,2011-Q4,2011.0,,USD,78
/company/a1vacations,A1Vacations,,USA,VA,Hardy,Hardy,/company/homeaway,HomeAway,travel,USA,TX,Austin,Austin,2/1/05,2005-02,2005-Q1,2005.0,,USD,79
/company/aaromba-technologies,Aaromba Technologies,software,AUS,,North Sydney,North Sydney,/company/csg-limited,CSG Limited,software,AUS,,Darwin NT,Darwin NT,6/2/10,2010-06,2010-Q2,2010.0,,USD,80
/company/aaron-walton-entertainment,Aaron Walton Entertainment,,,,unknown,,/company/omnicom-group,Omnicom Group,,USA,NY,New York,New York,4/26/02,2002-04,2002-Q2,2002.0,,USD,81
/company/aastra-technologies,Aastra Technologies,mobile,CAN,,TBD,ON L4K 4N9,/company/mitel-networks-corporation,Mitel Networks Corporation,public_relations,CAN,,Kanata,Kanata,11/11/13,2013-11,2013-Q4,2013.0,,USD,82
/company/abacus-ew-consultancy,Abacus EW Consultancy,,GBR,,Wellingore,Wellingore,/company/mass-consultants,Mass Consultants,,GBR,,Cambridgeshire,Cambridgeshire,5/1/10,2010-05,2010-Q2,2010.0,,USD,83
/company/abacus-international,Abacus International,,,,unknown,,/company/decision-resources-group,Decision Resources Group,,USA,MA,Boston,Burlington,12/4/12,2012-12,2012-Q4,2012.0,,USD,84
/company/abacus-transcriptions,Abacus Transcriptions,,USA,TX,Houston,Houston,/company/imedx,iMedX,enterprise,USA,GA,Atlanta,Atlanta,12/21/11,2011-12,2011-Q4,2011.0,,USD,85
/company/abb-cade,ABB CADE,,,,unknown,,/company/hewlett-packard,Hewlett-Packard,web,USA,CA,SF Bay,Palo Alto,12/31/91,1991-12,1991-Q4,1991.0,,USD,86
/company/abcro,AbCRO,biotech,USA,,Los Angeles,"Wilmington,",/company/ppd,PPD,biotech,USA,NC,Wilmington,Wilmington,4/21/09,2009-04,2009-Q2,2009.0,,USD,87
/company/abilitycrm,AbilityCRM,,USA,AZ,Phoenix,Scottsdale,/company/business-decision,Business & Decision,consulting,USA,PA,Philadelphia,Wayne,7/2/12,2012-07,2012-Q3,2012.0,,USD,88
/company/able-belgium,Able (Belgium),,,,unknown,,/company/vasco,VASCO Data Security International,security,USA,IL,Chicago,Oakbrook Terrace,1/1/06,2006-01,2006-Q1,2006.0,,USD,89
/company/abnormal-returns,Abnormal Returns,web,,,unknown,,/company/stocktwits,StockTwits,web,USA,CA,San Diego,San Diego,1/25/10,2010-01,2010-Q1,2010.0,,USD,90
/company/about-me,About Me!,,USA,CA,California - Other,,/company/shutterfly,Shutterfly,ecommerce,USA,CA,SF Bay,Redwood City,6/27/07,2007-06,2007-Q2,2007.0,,USD,91
/company/about-reverse-mortgages,About Reverse Mortgages,,,,unknown,,/company/reverse-mortgage-lenders-direct,Reverse Mortgage Lenders Direct,finance,USA,FL,Fort Lauderdale,Ft Lauderdale,9/8/12,2012-09,2012-Q3,2012.0,50000.0,USD,92
/company/about-com,About.com,web,USA,,United States - Other,,/company/iac,IAC,news,USA,NY,New York,New York,8/27/12,2012-08,2012-Q3,2012.0,300000000.0,USD,93
/company/about-com,About.com,web,USA,,United States - Other,,/company/newyorktimes,New York Times,news,USA,NY,New York,New York,3/18/05,2005-03,2005-Q1,2005.0,410000000.0,USD,94
/company/aboutme,about.me,web,USA,CA,SF Bay,San Francisco,/company/aol,AOL,news,USA,NY,New York,New York,12/20/10,2010-12,2010-Q4,2010.0,35000000.0,USD,95
/company/aboutme,about.me,web,USA,CA,SF Bay,San Francisco,/company/tony-conrad-ryan-freitas,Tony Conrad & Ryan Freitas,,,,unknown,,2/5/13,2013-02,2013-Q1,2013.0,,USD,96
/company/aboutweblogs,AboutWeblogs,web,AUS,,Mawson Lakes,Mawson Lakes,/company/b5media,b5media,news,CAN,,Toronto,"Toronto, ON",11/7/05,2005-11,2005-Q4,2005.0,,USD,97
/company/abovenet,AboveNet,network_hosting,USA,NY,New York,White Plains,/company/zayo-bandwidth,Zayo Bandwidth,network_hosting,USA,CO,Denver,Louisville,3/19/12,2012-03,2012-Q1,2012.0,2200000000.0,USD,98
/company/abraxis-bioscience,Abraxis BioScience,biotech,USA,CA,Los Angeles,Los Angeles,/company/celgene,Celgene,biotech,USA,NJ,Summit,Summit,6/30/10,2010-06,2010-Q2,2010.0,2900000000.0,USD,99
/company/absolute-punk,Absolute Punk,games_video,,,unknown,,/company/spin-media,SpinMedia,music,USA,CA,Los Angeles,Hollywood,5/5/08,2008-05,2008-Q2,2008.0,,USD,100
/company/virgin-radio,Absolute Radio,advertising,GBR,,London,London,/company/timl-golden-square,TIML Golden Square,,,,unknown,,5/31/08,2008-05,2008-Q2,2008.0,105300000.0,USD,101
/company/absorbent-ink,"Absorbent, Ink.",ecommerce,USA,TX,Austin,Austin,/company/printglobe,PrintGlobe,ecommerce,USA,TX,Austin,Austin,1/12/10,2010-01,2010-Q1,2010.0,,USD,102
/company/academic-management-systems,Academic Management Systems,,USA,NY,Amherst,Amherst,/company/connectedu,ConnectEdu,education,USA,MA,Boston,Boston,9/24/10,2010-09,2010-Q3,2010.0,,USD,103
/company/acambis,Acambis,biotech,GBR,,London,Cambridge,/company/sanofi-pasteur,Sanofi Pasteur,biotech,FRA,,Lyon,Lyon,7/25/08,2008-07,2008-Q3,2008.0,564960000.0,USD,104
/company/acartus,Acartus,,,,unknown,,/company/emc,EMC,enterprise,USA,MA,Boston,Hopkinton,10/26/05,2005-10,2005-Q4,2005.0,,USD,105
/company/accela-communications,Accela Communications,public_relations,USA,MA,Boston,Southborough,/company/kit-digital,KIT digital,games_video,CZE,,Prague,Prague,9/9/10,2010-09,2010-Q3,2010.0,4700000.0,USD,106
/company/accelicon-technologies,Accelicon Technologies,,,,unknown,,/company/agilent,Agilent Technologies,biotech,USA,CA,SF Bay,Santa Clara,12/1/11,2011-12,2011-Q4,2011.0,,USD,107
/company/accelio-corporation,Accelio Corporation,,AIA,,Ottowa,"Ottowa, ONTARIO",/company/adobe-systems,Adobe Systems,software,USA,CA,SF Bay,San Jose,4/15/02,2002-04,2002-Q2,2002.0,,USD,108
/company/accelrys,Accelrys,software,USA,CA,San Diego,San Diego,/company/dassault,Dassault Systemes,software,FRA,,France - Other,,1/30/14,2014-01,2014-Q1,2014.0,750000000.0,USD,109
/company/accent-on-integration,Accent On Integration,hardware,,,unknown,,/company/iatric-systems,Iatric Systems,hardware,USA,,unknown,Boxford,5/29/13,2013-05,2013-Q2,2013.0,,USD,110
/company/accenx-technologies,Accenx Technologies,software,USA,CA,Los Angeles,Irvine,/company/initiate-systems,Initiate Systems,enterprise,USA,IL,Chicago,Chicago,10/1/09,2009-10,2009-Q4,2009.0,,USD,111
/company/accept-software,Accept Software,software,USA,CA,SF Bay,Santa Clara,/company/artemis-international,Artemis International,,USA,TX,Austin,Austin,10/9/12,2012-10,2012-Q4,2012.0,,USD,112
/company/accept-com,Accept.Com,,,,unknown,,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,6/11/99,1999-06,1999-Q2,1999.0,,USD,113
/company/accero,Accero,,,,unknown,,/company/sumtotal-systems,SumTotal Systems,enterprise,USA,FL,Gainesville,Gainesville,7/7/11,2011-07,2011-Q3,2011.0,,USD,114
/company/accertify,Accertify,security,USA,IL,Chicago,Itasca,/company/americanexpress,American Express,other,USA,,TBD,,11/1/10,2010-11,2010-Q4,2010.0,150000000.0,USD,115
/company/access-communications,Access Communications,public_relations,USA,CA,SF Bay,San Francisco,/company/zayo-group,Zayo Group,public_relations,USA,CO,Denver,Louisville,8/19/13,2013-08,2013-Q3,2013.0,40000000.0,USD,116
/company/access-data,Access Data,network_hosting,,,unknown,,/company/broadridge,Broadridge,enterprise,,,unknown,,5/21/09,2009-05,2009-Q2,2009.0,45000000.0,USD,117
/company/access360,Access360,,,,unknown,,/company/ibm,IBM,software,USA,NY,New York,Armonk,9/2/02,2002-09,2002-Q3,2002.0,,USD,118
/company/acclarent,Acclarent,biotech,USA,CA,SF Bay,Menlo Park,/company/johnson-johnson,Johnson & Johnson,biotech,USA,NJ,New Brunswick,New Brunswick,12/17/09,2009-12,2009-Q4,2009.0,785000000.0,USD,119
/company/accoleo,Accoleo,,,,unknown,,/company/airbnb,Airbnb,travel,USA,CA,SF Bay,San Francisco,6/1/11,2011-06,2011-Q2,2011.0,,USD,120
/company/accomplice,Accomplice,software,USA,CA,SF Bay,Palo Alto,/company/vertabase,Vertabase,software,USA,MI,Detroit,Southfield,7/1/08,2008-07,2008-Q3,2008.0,,USD,121
/company/accord-technologies,Accord Technologies,,AUS,,Balcatta,Balcatta,/company/hostech,Hostech,,AUS,,Australia - Other,,4/23/10,2010-04,2010-Q2,2010.0,,USD,122
/company/accordent-technologies,Accordent Technologies,consulting,USA,CA,Los Angeles,El Segundo,/company/polycom-2,Polycom,enterprise,USA,CA,SF Bay,San Jose,3/23/11,2011-03,2011-Q1,2011.0,,USD,123
/company/accovia,Accovia,,,,unknown,,/company/acceo-solutions,ACCEO Solutions,software,CAN,,Montreal,Montreal,1/1/06,2006-01,2006-Q1,2006.0,,USD,124
/company/accu-time-systems,Accu-Time Systems,,USA,CT,Ellington,Ellington,/company/amano-usa-holdings,Amano USA Holdings,,USA,NJ,Roseland,Roseland,3/2/10,2010-03,2010-Q1,2010.0,,USD,125
/company/accugenix,Accugenix,biotech,USA,DE,Willmington,Newark,/company/charles-river-laboratories-international,Charles River Laboratories International,biotech,USA,MA,Boston,Wilmington,8/29/12,2012-08,2012-Q3,2012.0,,USD,126
/company/accumetrics,Accumetrics,biotech,USA,CA,San Diego,San Diego,/company/itc,ITC,biotech,USA,NY,TBD,New Yord,8/30/13,2013-08,2013-Q3,2013.0,,USD,127
/company/accuri-cytometers,Accuri Cytometers,biotech,USA,MI,Detroit,Ann Arbor,/company/becton-dickinson-and-company,"(Becton, Dickinson and Company)",,,,unknown,,3/18/11,2011-03,2011-Q1,2011.0,,USD,128
/company/ace-comm,ACE*COMM,public_relations,USA,MD,Washington DC,Gaithersburg,/company/ariston-global,Ariston Global,,,,unknown,,9/24/08,2008-09,2008-Q3,2008.0,,USD,129
/company/acerno,acerno,web,USA,NY,New York,New York,/company/akamai-technologies,Akamai Technologies,enterprise,USA,MA,Boston,Cambridge,10/21/08,2008-10,2008-Q4,2008.0,95000000.0,USD,130
/company/acess-company,Acess Company,,,,unknown,,/company/owlparrot,Owlparrot,mobile,USA,CA,Sacramento,Sacramento,6/14/11,2011-06,2011-Q2,2011.0,,USD,131
/company/acme-building-brands,Acme Building Brands,,,,unknown,,/company/berkshire-hathaway-corp,Berkshire Hathaway Corp.,,USA,NE,Omaha,Omaha,8/1/00,2000-08,2000-Q3,2000.0,,USD,132
/company/acme-packet,Acme Packet,network_hosting,USA,MA,Boston,Bedford,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,2/4/13,2013-02,2013-Q1,2013.0,,USD,133
/company/acopia-networks,Acopia Networks,software,USA,MA,Boston,Lowell,/company/f5-networks,F5 Networks,other,USA,WA,Seattle,Seattle,8/6/07,2007-08,2007-Q3,2007.0,210000000.0,USD,134
/company/acrobot,Acrobot,,GBR,,London,Elstree,/company/stanmore-implants,Stanmore Implants Worldwide,biotech,GBR,,London,Elstree,10/14/10,2010-10,2010-Q4,2010.0,,USD,135
/company/actacell,Actacell,cleantech,USA,TX,Austin,Austin,/company/contour-energy-systems,Contour Energy Systems,cleantech,USA,CA,Los Angeles,Azusa,9/6/12,2012-09,2012-Q3,2012.0,,USD,136
/company/actagene-oncology,Actagene Oncology,biotech,,,unknown,,/company/ignyta,Ignyta,biotech,USA,CA,San Diego,San Diego,5/20/13,2013-05,2013-Q2,2013.0,,USD,137
/company/acteea,Acteea,,,,unknown,,/company/pivotlink-formerly-seatab,PivotLink,software,USA,CA,SF Bay,San Francisco,1/16/12,2012-01,2012-Q1,2012.0,,USD,138
/company/actiepagina,Actiepagina,other,NLD,,Hilversum,Hilversum,/company/whale-shark-media,"RetailMeNot, Inc.",web,USA,TX,Austin,Austin,3/13/13,2013-03,2013-Q1,2013.0,,USD,139
/company/actimis-pharmaceuticals,Actimis Pharmaceuticals,biotech,USA,CA,San Diego,San Diego,/company/boehringer-ingelheim,Boehringer Ingelheim,biotech,DEU,,Ingelheim,Ingelheim,6/17/08,2008-06,2008-Q2,2008.0,515000000.0,USD,140
/company/action-climbing-frames,Action Climbing Frames,,,,unknown,,/company/big-game-hunters,Big Game Hunters,ecommerce,GBR,,London,Oxfordshire,4/1/07,2007-04,2007-Q2,2007.0,160000.0,GBP,141
/company/actionengine,Action Engine,mobile,USA,WA,Seattle,Bellevue,/company/mobui,Mobui,mobile,USA,WA,Seattle,Redmond,10/13/08,2008-10,2008-Q4,2008.0,,USD,142
/company/actiontop-electronics,Actiontop Electronics,,CHN,,Shenzhen,Shenzhen,/company/cantronic-systems,Cantronic Systems,,CAN,,Coquitlam,"Coquitlam, BC",6/30/10,2010-06,2010-Q2,2010.0,3400000.0,CAD,143
/company/activa-live,Activa Live,,USA,MI,Detroit,St. Clair Shores,/company/salesforce,Salesforce,enterprise,USA,CA,SF Bay,San Francisco,9/24/10,2010-09,2010-Q3,2010.0,,USD,144
/company/activecause,ActiveCause,web,USA,NY,New York,New York,/company/ingk-labs,Ingk Labs,news,USA,NY,New York,New York,9/13/11,2011-09,2011-Q3,2011.0,,USD,145
/company/activemedia,ActiveMedia,,CAN,,Quebec,Quebec,/company/acceo-solutions,ACCEO Solutions,software,CAN,,Montreal,Montreal,1/1/10,2010-01,2010-Q1,2010.0,,USD,146
/company/actividentity,ActivIdentity,enterprise,USA,CA,SF Bay,Fremont,/company/hid-global,HID Global,security,USA,CA,Los Angeles,Irvine,12/16/10,2010-12,2010-Q4,2010.0,,USD,147
/company/acton-pharmaceuticals,Acton Pharmaceuticals,biotech,USA,MA,Boston,Marlborough,/company/meda,Meda,biotech,SWE,,Solna,Solna,8/30/13,2013-08,2013-Q3,2013.0,135000000.0,USD,148
/company/actona-technologies,Actona Technologies,,USA,CA,SF Bay,Los Gatos,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,6/29/04,2004-06,2004-Q2,2004.0,,USD,149
/company/actual-systems,Actual Systems,,GBR,,Lothian,Lothian,/company/solera-holdings,Solera Holdings,software,USA,CA,San Diego,San Diego,5/29/12,2012-05,2012-Q2,2012.0,,USD,150
/company/acuo-technologies,Acuo Technologies,,USA,MN,Minneapolis,Bloomington,/company/lexmark,Lexmark,hardware,USA,KY,Lexington,Lexington,1/2/13,2013-01,2013-Q1,2013.0,,USD,151
/company/ad-infuse,Ad Infuse,advertising,USA,CA,SF Bay,San Francisco,/company/velti,Velti,mobile,USA,CA,SF Bay,San Francisco,5/12/09,2009-05,2009-Q2,2009.0,,USD,152
/company/ad2games,Ad2Games,,,,unknown,,/company/hitfox-group,HitFox Group,games_video,DEU,,Berlin,Berlin,2/8/12,2012-02,2012-Q1,2012.0,,USD,153
/company/adap-tv,Adap.tv,advertising,USA,CA,SF Bay,San Mateo,/company/aol,AOL,news,USA,NY,New York,New York,8/7/13,2013-08,2013-Q3,2013.0,405000000.0,USD,154
/company/adapt-technologies,Adapt Technologies,advertising,USA,CA,Los Angeles,Pasadena,/company/webvisible,WebVisible,software,USA,CA,Playa VIsta,Playa Vista,11/20/08,2008-11,2008-Q4,2008.0,,USD,155
/company/adaptive-real-estate-services,Adaptive Real Estate Services,consulting,USA,CA,Fortuna,Fortuna,/company/vast,Vast,real_estate,USA,CA,SF Bay,San Francisco,1/10/08,2008-01,2008-Q1,2008.0,,USD,156
/company/adaptiveads,AdaptiveAds,advertising,USA,CA,SF Bay,San Francisco,/company/glammedia,Glam Media,web,USA,CA,SF Bay,Brisbane,1/29/09,2009-01,2009-Q1,2009.0,,USD,157
/company/adaptlogic-ab,Adaptlogic AB,,,,unknown,,/company/enreach,Enreach,advertising,FIN,,Helsinki,Helsinki,11/17/11,2011-11,2011-Q4,2011.0,,USD,158
/company/adbrite,adBrite,advertising,USA,CA,SF Bay,San Francisco,/company/site-scout,Site Scout,advertising,CAN,,Toronto,Toronto,6/20/13,2013-06,2013-Q2,2013.0,,USD,159
/company/adcamp,AdCamp,,,,unknown,,/company/pult-group,Pult Group,advertising,RUS,,Moscow,Moscow,10/1/13,2013-10,2013-Q4,2013.0,,USD,160
/company/adcamp,AdCamp,,,,unknown,,/company/seopult,SeoPult,advertising,RUS,,Moscow,Moscow,10/1/13,2013-10,2013-Q4,2013.0,,USD,161
/company/adcentricity,ADCentricity,advertising,CAN,,Toronto,Toronto,/company/bee-media,Bee Media,mobile,,,unknown,,4/23/12,2012-04,2012-Q2,2012.0,,USD,162
/company/adcombination,AdCombination,advertising,NLD,,Amsterdam,Amsterdam,/company/adviva,Specific Media,advertising,GBR,,London,London,12/1/10,2010-12,2010-Q4,2010.0,,USD,163
/company/add-on-exchange,Add-on Exchange,web,USA,NY,New York,New York,/company/goip-global,GoIP Global,web,USA,NY,New York,New York,11/19/10,2010-11,2010-Q4,2010.0,,USD,164
/company/addme,AddMe,web,,,unknown,,/company/trellian,Trellian,advertising,AUS,,Beaumaris,Beaumaris,4/10/08,2008-04,2008-Q2,2008.0,,USD,165
/company/addonauto,AddOnAuto,,USA,CA,SF Bay,San Francisco,/company/reynolds-and-reynolds,Reynolds and Reynolds,,USA,OH,Dayton,Kettering,1/24/14,2014-01,2014-Q1,2014.0,,USD,166
/company/addrenex-pharmaceuticals,Addrenex Pharmaceuticals,,,,unknown,,/company/sciele-pharma,Sciele Pharma,biotech,USA,GA,Atlanta,Atlanta,11/16/09,2009-11,2009-Q4,2009.0,29000000.0,USD,167
/company/addressdoctor,AddressDoctor,software,,,unknown,,/company/informatica,Informatica,software,USA,CA,SF Bay,Redwood City,6/2/09,2009-06,2009-Q2,2009.0,,USD,168
